index,L,R,P_high,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
223,4.97 ,0.12 ,8.00 ,0.000991010 ,0.000989820 ,0.000988720 ,0.000987710 ,0.000986780 ,0.000985890 ,0.000985010 ,0.000984140 ,0.000983260 ,0.000982370 ,0.000981450 ,0.000980510 ,0.000979550 ,0.000978560 ,0.000977550 ,0.000976500 ,0.000975430 ,0.000974340 ,0.000973210 
233,4.86 ,0.25 ,18.00 ,0.000993140 ,0.000992450 ,0.000991770 ,0.000991110 ,0.000990450 ,0.000989790 ,0.000989120 ,0.000988430 ,0.000987720 ,0.000986990 ,0.000986240 ,0.000985460 ,0.000985150 ,0.032532610 ,0.211302840 ,0.283640970 ,0.311252820 ,0.322313210 ,0.326829730 
801,3.67 ,0.22 ,12.00 ,0.000989740 ,0.000988750 ,0.000987770 ,0.000986830 ,0.000985920 ,0.000985000 ,0.000984080 ,0.000983140 ,0.000982170 ,0.000981180 ,0.000980170 ,0.000979130 ,0.000978060 ,0.000976970 ,0.000975870 ,0.001175350 ,0.079428120 ,0.227470170 ,0.287926660 
489,3.24 ,0.25 ,11.00 ,0.000988260 ,0.000987180 ,0.000986100 ,0.000985060 ,0.000984050 ,0.000983040 ,0.000982020 ,0.000980980 ,0.000979910 ,0.000978830 ,0.000977710 ,0.000976570 ,0.000975400 ,0.000974200 ,0.000980560 ,0.011200850 ,0.170675860 ,0.264730480 ,0.302554380 
943,1.67 ,0.21 ,8.00 ,0.000978980 ,0.000977430 ,0.000975860 ,0.000974310 ,0.000972770 ,0.000971230 ,0.000969670 ,0.000968080 ,0.000966550 ,0.001002410 ,0.007527840 ,0.131670630 ,0.243784890 ,0.292373450 ,0.313353520 ,0.322584470 ,0.326683770 ,0.328512140 ,0.329329650 
923,2.20 ,0.22 ,20.00 ,0.000991070 ,0.000990370 ,0.000989630 ,0.000989020 ,0.026885880 ,0.209526150 ,0.283436940 ,0.311329400 ,0.322408050 ,0.326897450 ,0.328729510 ,0.329478890 ,0.329785650 ,0.329911250 ,0.329962680 ,0.329983740 ,0.329992370 ,0.329995910 ,0.329997380 
948,2.21 ,0.29 ,5.00 ,0.000974630 ,0.000972040 ,0.000969920 ,0.000967980 ,0.000966130 ,0.000964320 ,0.000962520 ,0.000960700 ,0.000958880 ,0.000957010 ,0.000955130 ,0.000953200 ,0.000951240 ,0.000949240 ,0.000947200 ,0.000945110 ,0.000942990 ,0.000940820 ,0.000938620 
508,4.43 ,0.28 ,14.00 ,0.000991710 ,0.000990860 ,0.000990030 ,0.000989230 ,0.000988450 ,0.000987670 ,0.000986890 ,0.000986080 ,0.000985260 ,0.000984410 ,0.000983540 ,0.000982650 ,0.000981730 ,0.000980790 ,0.000979820 ,0.000980830 ,0.017244460 ,0.191320270 ,0.274743580 
401,4.71 ,0.27 ,7.00 ,0.000990040 ,0.000988680 ,0.000987460 ,0.000986360 ,0.000985340 ,0.000984380 ,0.000983450 ,0.000982520 ,0.000981590 ,0.000980640 ,0.000979680 ,0.000978680 ,0.000977670 ,0.000976630 ,0.000975560 ,0.000974470 ,0.000973340 ,0.000972190 ,0.000971010 
25,4.48 ,0.20 ,14.00 ,0.000991770 ,0.000990930 ,0.000990100 ,0.000989310 ,0.000988530 ,0.000987760 ,0.000986970 ,0.000986170 ,0.000985350 ,0.000984510 ,0.000983640 ,0.000982760 ,0.000981840 ,0.000980910 ,0.000979940 ,0.000979200 ,0.004647000 ,0.161689310 ,0.263417180 
978,1.26 ,0.25 ,20.00 ,0.000990000 ,0.001360060 ,0.142023120 ,0.259499410 ,0.302254910 ,0.318837980 ,0.325475280 ,0.328161480 ,0.329252420 ,0.329695860 ,0.329876090 ,0.329949320 ,0.329979070 ,0.329991150 ,0.329996060 ,0.329998050 ,0.329998860 ,0.329999200 ,0.329999340 
950,2.90 ,0.27 ,19.00 ,0.000991440 ,0.000990730 ,0.000989990 ,0.000989260 ,0.000988520 ,0.000987760 ,0.001694410 ,0.149919590 ,0.261390700 ,0.302644330 ,0.318863330 ,0.325431010 ,0.328119400 ,0.329224050 ,0.329678580 ,0.329865710 ,0.329942790 ,0.329974550 ,0.329987650 
938,3.45 ,0.15 ,6.00 ,0.000984720 ,0.000982890 ,0.000981320 ,0.000979900 ,0.000978570 ,0.000977290 ,0.000976020 ,0.000974760 ,0.000973490 ,0.000972210 ,0.000970890 ,0.000969550 ,0.000968180 ,0.000966780 ,0.000965350 ,0.000963870 ,0.000962370 ,0.000960840 ,0.000959260 
815,4.63 ,0.16 ,15.00 ,0.000992250 ,0.000991450 ,0.000990670 ,0.000989920 ,0.000989180 ,0.000988450 ,0.000987700 ,0.000986930 ,0.000986150 ,0.000985350 ,0.000984520 ,0.000983670 ,0.000982790 ,0.000981900 ,0.000980980 ,0.001470230 ,0.127250250 ,0.251002540 ,0.298069150 
916,4.16 ,0.13 ,9.00 ,0.000989460 ,0.000988270 ,0.000987130 ,0.000986080 ,0.000985080 ,0.000984110 ,0.000983140 ,0.000982160 ,0.000981160 ,0.000980150 ,0.000979100 ,0.000978040 ,0.000976940 ,0.000975820 ,0.000974670 ,0.000973490 ,0.000972280 ,0.000971050 ,0.000969780 
930,3.38 ,0.28 ,10.00 ,0.000987950 ,0.000986800 ,0.000985660 ,0.000984570 ,0.000983520 ,0.000982470 ,0.000981420 ,0.000980350 ,0.000979270 ,0.000978150 ,0.000977010 ,0.000975840 ,0.000974650 ,0.000973420 ,0.000972160 ,0.000970880 ,0.000969680 ,0.001199710 ,0.053038760 
59,2.40 ,0.14 ,11.00 ,0.000986040 ,0.000984910 ,0.000983760 ,0.000982630 ,0.000981510 ,0.000980380 ,0.000979230 ,0.000978060 ,0.000976870 ,0.000975790 ,0.001368310 ,0.073661990 ,0.221793530 ,0.284970980 ,0.310850770 ,0.321775260 ,0.326450770 ,0.328462880 ,0.329330910 
705,3.09 ,0.13 ,19.00 ,0.000991660 ,0.000990950 ,0.000990230 ,0.000989510 ,0.000988780 ,0.000988030 ,0.000987670 ,0.038705940 ,0.215920270 ,0.285555360 ,0.312079120 ,0.322677740 ,0.326993010 ,0.328761800 ,0.329488550 ,0.329787410 ,0.329910370 ,0.329961000 ,0.329981850 
980,1.00 ,0.15 ,13.00 ,0.000984440 ,0.000983520 ,0.002932450 ,0.140513850 ,0.254706860 ,0.299178780 ,0.317152080 ,0.324608250 ,0.327732030 ,0.329045060 ,0.329597490 ,0.329829950 ,0.329927770 ,0.329968930 ,0.329986250 ,0.329993540 ,0.329996610 ,0.329997910 ,0.329998460 
949,1.37 ,0.14 ,16.00 ,0.000987810 ,0.000986940 ,0.001007590 ,0.056634220 ,0.220658640 ,0.286524370 ,0.312208860 ,0.322637470 ,0.326941140 ,0.328727230 ,0.329469820 ,0.329778700 ,0.329907180 ,0.329960620 ,0.329982860 ,0.329992120 ,0.329995970 ,0.329997590 ,0.329998260 
96,4.85 ,0.20 ,20.00 ,0.000993510 ,0.000992870 ,0.000992240 ,0.000991620 ,0.000991000 ,0.000990370 ,0.000989730 ,0.000989070 ,0.000988390 ,0.000987690 ,0.000986980 ,0.003589260 ,0.176905830 ,0.271640480 ,0.306736450 ,0.320554650 ,0.326137640 ,0.328414460 ,0.329346070 
290,4.57 ,0.13 ,15.00 ,0.000992180 ,0.000991380 ,0.000990590 ,0.000989840 ,0.000989100 ,0.000988360 ,0.000987610 ,0.000986840 ,0.000986050 ,0.000985240 ,0.000984410 ,0.000983550 ,0.000982670 ,0.000981770 ,0.000980910 ,0.004443580 ,0.166713270 ,0.266008410 ,0.303960060 
744,2.86 ,0.27 ,9.00 ,0.000985570 ,0.000984270 ,0.000982980 ,0.000981750 ,0.000980550 ,0.000979360 ,0.000978160 ,0.000976950 ,0.000975710 ,0.000974440 ,0.000973150 ,0.000971820 ,0.000970470 ,0.000969080 ,0.000967660 ,0.000967130 ,0.001699320 ,0.067200550 ,0.214302410 
521,2.88 ,0.25 ,12.00 ,0.000988050 ,0.000987030 ,0.000985980 ,0.000984970 ,0.000983970 ,0.000982960 ,0.000981930 ,0.000980890 ,0.000979820 ,0.000978730 ,0.000977610 ,0.001026750 ,0.042932480 ,0.206783290 ,0.279593000 ,0.308837370 ,0.321008900 ,0.326159450 ,0.328353080 
968,1.95 ,0.13 ,5.00 ,0.000972040 ,0.000969330 ,0.000967140 ,0.000965140 ,0.000963190 ,0.000961250 ,0.000959330 ,0.000957380 ,0.000955400 ,0.000953400 ,0.000951380 ,0.000949300 ,0.000947190 ,0.000945050 ,0.000942860 ,0.000940610 ,0.000938340 ,0.000936080 ,0.000935120 
915,4.13 ,0.29 ,9.00 ,0.000989390 ,0.000988190 ,0.000987060 ,0.000986000 ,0.000984990 ,0.000984010 ,0.000983040 ,0.000982060 ,0.000981060 ,0.000980030 ,0.000978990 ,0.000977920 ,0.000976820 ,0.000975690 ,0.000974530 ,0.000973350 ,0.000972140 ,0.000970890 ,0.000969620 
291,1.10 ,0.21 ,16.00 ,0.000987420 ,0.000994630 ,0.053509460 ,0.220478220 ,0.286773200 ,0.312423330 ,0.322771680 ,0.327016140 ,0.328766750 ,0.329489960 ,0.329788810 ,0.329912280 ,0.329963290 ,0.329984350 ,0.329993040 ,0.329996630 ,0.329998120 ,0.329998740 ,0.329999000 
143,3.39 ,0.20 ,6.00 ,0.000984460 ,0.000982620 ,0.000981030 ,0.000979600 ,0.000978250 ,0.000976950 ,0.000975670 ,0.000974390 ,0.000973100 ,0.000971800 ,0.000970470 ,0.000969110 ,0.000967720 ,0.000966300 ,0.000964840 ,0.000963360 ,0.000961830 ,0.000960270 ,0.000958680 
162,1.98 ,0.25 ,9.00 ,0.000982140 ,0.000980770 ,0.000979390 ,0.000978020 ,0.000976660 ,0.000975290 ,0.000973920 ,0.000972510 ,0.000971080 ,0.000970050 ,0.001193690 ,0.028688520 ,0.183314940 ,0.267399640 ,0.302814630 ,0.318058150 ,0.324725010 ,0.327661500 ,0.328959210 
984,1.35 ,0.23 ,13.00 ,0.000985190 ,0.000984160 ,0.000983070 ,0.001005160 ,0.028498710 ,0.196519910 ,0.275897760 ,0.307460160 ,0.320491190 ,0.325969340 ,0.328287910 ,0.329271570 ,0.329689280 ,0.329866730 ,0.329942140 ,0.329974190 ,0.329987830 ,0.329993640 ,0.329996130 
491,4.87 ,0.16 ,17.00 ,0.000992950 ,0.000992230 ,0.000991520 ,0.000990840 ,0.000990170 ,0.000989490 ,0.000988800 ,0.000988090 ,0.000987360 ,0.000986610 ,0.000985840 ,0.000985050 ,0.000984240 ,0.000983990 ,0.026853390 ,0.206102920 ,0.281443720 ,0.310296090 ,0.321890090 
69,4.72 ,0.26 ,7.00 ,0.000990060 ,0.000988700 ,0.000987490 ,0.000986390 ,0.000985370 ,0.000984420 ,0.000983490 ,0.000982560 ,0.000981630 ,0.000980680 ,0.000979720 ,0.000978730 ,0.000977720 ,0.000976680 ,0.000975610 ,0.000974520 ,0.000973400 ,0.000972250 ,0.000971070 
754,2.86 ,0.13 ,14.00 ,0.000989220 ,0.000988310 ,0.000987380 ,0.000986470 ,0.000985560 ,0.000984640 ,0.000983700 ,0.000982740 ,0.000981770 ,0.001153450 ,0.091115750 ,0.234844590 ,0.291396780 ,0.313957700 ,0.323267520 ,0.327162090 ,0.328799630 ,0.329489570 ,0.329780550 
745,1.49 ,0.14 ,9.00 ,0.000979880 ,0.000978480 ,0.000977030 ,0.000975580 ,0.000974130 ,0.000972660 ,0.000973810 ,0.001802260 ,0.052914670 ,0.201968840 ,0.274931970 ,0.305919730 ,0.319366990 ,0.325282700 ,0.327900890 ,0.329063050 ,0.329579830 ,0.329809980 ,0.329912600 
702,4.26 ,0.14 ,16.00 ,0.000992050 ,0.000991280 ,0.000990510 ,0.000989770 ,0.000989030 ,0.000988290 ,0.000987540 ,0.000986770 ,0.000985980 ,0.000985160 ,0.000984330 ,0.000983460 ,0.000984000 ,0.030679690 ,0.207164770 ,0.281523080 ,0.310222940 ,0.321820450 ,0.326597100 
889,1.68 ,0.21 ,15.00 ,0.000987720 ,0.000986820 ,0.000985870 ,0.000984990 ,0.003279700 ,0.153531410 ,0.260723380 ,0.301810910 ,0.318318230 ,0.325125740 ,0.327960670 ,0.329145290 ,0.329640900 ,0.329848350 ,0.329935200 ,0.329971570 ,0.329986820 ,0.329993220 ,0.329995920 
928,4.12 ,0.12 ,6.00 ,0.000987560 ,0.000985880 ,0.000984440 ,0.000983160 ,0.000981980 ,0.000980860 ,0.000979780 ,0.000978710 ,0.000977640 ,0.000976550 ,0.000975440 ,0.000974310 ,0.000973150 ,0.000971960 ,0.000970740 ,0.000969500 ,0.000968220 ,0.000966910 ,0.000965570 
419,4.55 ,0.19 ,17.00 ,0.000992640 ,0.000991910 ,0.000991190 ,0.000990490 ,0.000989790 ,0.000989100 ,0.000988380 ,0.000987650 ,0.000986910 ,0.000986140 ,0.000985340 ,0.000984530 ,0.000984660 ,0.037509080 ,0.213267190 ,0.284142580 ,0.311375100 ,0.322333810 ,0.326826370 
986,1.45 ,0.10 ,12.00 ,0.000984300 ,0.000983210 ,0.000982060 ,0.000980900 ,0.001018010 ,0.023384090 ,0.187594910 ,0.271581250 ,0.305423040 ,0.319527520 ,0.325514580 ,0.328074160 ,0.329171420 ,0.329642360 ,0.329844630 ,0.329931560 ,0.329968940 ,0.329985040 ,0.329991980 
561,2.09 ,0.14 ,11.00 ,0.000985230 ,0.000984070 ,0.000982890 ,0.000981720 ,0.000980560 ,0.000979390 ,0.000978200 ,0.000976990 ,0.000996050 ,0.020929020 ,0.185720100 ,0.270633020 ,0.304945370 ,0.319286820 ,0.325393080 ,0.328012350 ,0.329139300 ,0.329624930 ,0.329834420 
163,1.04 ,0.17 ,7.00 ,0.000972090 ,0.000970250 ,0.000968390 ,0.000966530 ,0.000964690 ,0.000970430 ,0.002478230 ,0.057471660 ,0.200625910 ,0.272846370 ,0.304435400 ,0.318465720 ,0.324772560 ,0.327624210 ,0.328917620 ,0.329505510 ,0.329773180 ,0.329895250 ,0.329951010 
755,1.35 ,0.12 ,14.00 ,0.000986160 ,0.000985200 ,0.000984260 ,0.001814240 ,0.116262320 ,0.244952910 ,0.295310150 ,0.315552310 ,0.323934320 ,0.327445740 ,0.328922790 ,0.329544950 ,0.329807150 ,0.329917660 ,0.329964260 ,0.329983910 ,0.329992200 ,0.329995710 ,0.329997200 
926,4.26 ,0.13 ,7.00 ,0.000988730 ,0.000987290 ,0.000986000 ,0.000984820 ,0.000983730 ,0.000982690 ,0.000981660 ,0.000980650 ,0.000979620 ,0.000978570 ,0.000977500 ,0.000976410 ,0.000975300 ,0.000974150 ,0.000972970 ,0.000971770 ,0.000970530 ,0.000969270 ,0.000967970 
574,2.46 ,0.20 ,17.00 ,0.000990090 ,0.000989300 ,0.000988480 ,0.000987660 ,0.000986830 ,0.000986460 ,0.015501450 ,0.194018940 ,0.276753410 ,0.308385460 ,0.321093840 ,0.326309450 ,0.328466620 ,0.329361280 ,0.329732730 ,0.329887030 ,0.329951150 ,0.329977810 ,0.329988920 
641,4.64 ,0.17 ,12.00 ,0.000991490 ,0.000990550 ,0.000989640 ,0.000988790 ,0.000987970 ,0.000987150 ,0.000986340 ,0.000985500 ,0.000984650 ,0.000983780 ,0.000982890 ,0.000981970 ,0.000981030 ,0.000980060 ,0.000979070 ,0.000978050 ,0.000977000 ,0.000975930 ,0.000974830 
288,4.86 ,0.18 ,15.00 ,0.000992520 ,0.000991730 ,0.000990960 ,0.000990220 ,0.000989500 ,0.000988780 ,0.000988050 ,0.000987300 ,0.000986540 ,0.000985750 ,0.000984940 ,0.000984110 ,0.000983260 ,0.000982380 ,0.000981480 ,0.000980580 ,0.002539700 ,0.149309080 ,0.259388590 
532,4.16 ,0.29 ,9.00 ,0.000989460 ,0.000988270 ,0.000987130 ,0.000986080 ,0.000985080 ,0.000984110 ,0.000983140 ,0.000982160 ,0.000981160 ,0.000980150 ,0.000979100 ,0.000978040 ,0.000976940 ,0.000975820 ,0.000974670 ,0.000973490 ,0.000972280 ,0.000971050 ,0.000969780 
421,4.37 ,0.26 ,17.00 ,0.000992430 ,0.000991700 ,0.000990970 ,0.000990260 ,0.000989550 ,0.000988840 ,0.000988120 ,0.000987370 ,0.000986610 ,0.000985830 ,0.000985020 ,0.000984200 ,0.002310460 ,0.154987420 ,0.262506470 ,0.302851800 ,0.318862270 ,0.325394770 ,0.328087700 
719,2.38 ,0.11 ,9.00 ,0.000983810 ,0.000982470 ,0.000981130 ,0.000979830 ,0.000978540 ,0.000977260 ,0.000975970 ,0.000974650 ,0.000973310 ,0.000971940 ,0.000970540 ,0.000969110 ,0.000970810 ,0.002701100 ,0.092228220 ,0.227112680 ,0.285995150 ,0.310850630 ,0.321594300 
956,2.77 ,0.18 ,17.00 ,0.000990530 ,0.000989750 ,0.000988950 ,0.000988140 ,0.000987340 ,0.000986510 ,0.000985930 ,0.014474410 ,0.193843630 ,0.276775240 ,0.308418920 ,0.321116150 ,0.326321680 ,0.328472590 ,0.329363850 ,0.329733560 ,0.329887010 ,0.329950730 ,0.329977220 
575,1.25 ,0.15 ,16.00 ,0.000987630 ,0.000986790 ,0.002293350 ,0.143941770 ,0.257824900 ,0.300925950 ,0.318055970 ,0.325058550 ,0.327950740 ,0.329149300 ,0.329646460 ,0.329852720 ,0.329938280 ,0.329973770 ,0.329988490 ,0.329994590 ,0.329997130 ,0.329998190 ,0.329998630 
45,4.72 ,0.21 ,17.00 ,0.000992800 ,0.000992080 ,0.000991370 ,0.000990680 ,0.000989990 ,0.000989310 ,0.000988600 ,0.000987890 ,0.000987150 ,0.000986390 ,0.000985610 ,0.000984810 ,0.000983980 ,0.001248480 ,0.128567620 ,0.252762210 ,0.299100700 ,0.317354350 ,0.324778040 
683,3.98 ,0.22 ,12.00 ,0.000990300 ,0.000989330 ,0.000988380 ,0.000987460 ,0.000986580 ,0.000985690 ,0.000984800 ,0.000983900 ,0.000982970 ,0.000982020 ,0.000981040 ,0.000980040 ,0.000979010 ,0.000977960 ,0.000976880 ,0.000975770 ,0.000977150 ,0.007898120 ,0.165971330 
89,2.51 ,0.28 ,19.00 ,0.000991040 ,0.000990320 ,0.000989570 ,0.000988820 ,0.000988060 ,0.003729520 ,0.174721200 ,0.270525140 ,0.306213070 ,0.320313740 ,0.326029620 ,0.328368090 ,0.329327860 ,0.329722230 ,0.329884330 ,0.329950990 ,0.329978400 ,0.329989690 ,0.329994350 
356,2.79 ,0.18 ,5.00 ,0.000979200 ,0.000976740 ,0.000974770 ,0.000973030 ,0.000971390 ,0.000969810 ,0.000968260 ,0.000966700 ,0.000965140 ,0.000963550 ,0.000961950 ,0.000960300 ,0.000958630 ,0.000956920 ,0.000955170 ,0.000953380 ,0.000951560 ,0.000949690 ,0.000947790 
952,2.53 ,0.25 ,12.00 ,0.000987300 ,0.000986250 ,0.000985180 ,0.000984130 ,0.000983090 ,0.000982040 ,0.000980980 ,0.000979890 ,0.000978780 ,0.000980070 ,0.009306680 ,0.170733940 ,0.265515910 ,0.303125560 ,0.318627790 ,0.325156650 ,0.327929710 ,0.329111470 ,0.329615870 
499,2.05 ,0.21 ,17.00 ,0.000989580 ,0.000988770 ,0.000987930 ,0.000987080 ,0.001008760 ,0.084583140 ,0.235325030 ,0.292404980 ,0.314661430 ,0.323677530 ,0.327383870 ,0.328915360 ,0.329549310 ,0.329811900 ,0.329920700 ,0.329965790 ,0.329984480 ,0.329992250 ,0.329995480 
63,4.95 ,0.13 ,7.00 ,0.000990620 ,0.000989320 ,0.000988130 ,0.000987070 ,0.000986100 ,0.000985180 ,0.000984290 ,0.000983400 ,0.000982510 ,0.000981610 ,0.000980690 ,0.000979750 ,0.000978790 ,0.000977800 ,0.000976780 ,0.000975740 ,0.000974670 ,0.000973570 ,0.000972450 
525,1.73 ,0.16 ,11.00 ,0.000984080 ,0.000982910 ,0.000981700 ,0.000980480 ,0.000979270 ,0.000978040 ,0.000989030 ,0.012155290 ,0.170085840 ,0.264135670 ,0.302205840 ,0.318104240 ,0.324878170 ,0.327787960 ,0.329041980 ,0.329583260 ,0.329817130 ,0.329918280 ,0.329962070 
136,3.62 ,0.26 ,12.00 ,0.000989650 ,0.000988660 ,0.000987670 ,0.000986730 ,0.000985810 ,0.000984890 ,0.000983960 ,0.000983010 ,0.000982040 ,0.000981050 ,0.000980030 ,0.000978980 ,0.000977910 ,0.000976810 ,0.000975850 ,0.002352710 ,0.126065630 ,0.247793640 ,0.296022250 
150,3.57 ,0.16 ,16.00 ,0.000991210 ,0.000990410 ,0.000989610 ,0.000988830 ,0.000988040 ,0.000987250 ,0.000986450 ,0.000985620 ,0.000984770 ,0.000983900 ,0.001215680 ,0.119424520 ,0.248557450 ,0.297283310 ,0.316551270 ,0.324421560 ,0.327676250 ,0.329028260 ,0.329590870 
527,4.95 ,0.20 ,6.00 ,0.000990120 ,0.000988630 ,0.000987350 ,0.000986230 ,0.000985220 ,0.000984270 ,0.000983370 ,0.000982480 ,0.000981610 ,0.000980720 ,0.000979820 ,0.000978890 ,0.000977950 ,0.000976980 ,0.000975990 ,0.000974980 ,0.000973930 ,0.000972860 ,0.000971750 
729,4.10 ,0.13 ,7.00 ,0.000988240 ,0.000986780 ,0.000985460 ,0.000984250 ,0.000983130 ,0.000982060 ,0.000981010 ,0.000979950 ,0.000978890 ,0.000977810 ,0.000976710 ,0.000975580 ,0.000974420 ,0.000973240 ,0.000972020 ,0.000970780 ,0.000969500 ,0.000968200 ,0.000966860 
911,2.80 ,0.20 ,17.00 ,0.000990570 ,0.000989790 ,0.000988980 ,0.000988180 ,0.000987380 ,0.000986560 ,0.000985800 ,0.006798430 ,0.179991000 ,0.271628780 ,0.306388360 ,0.320288340 ,0.325980000 ,0.328330920 ,0.329304980 ,0.329709050 ,0.329876770 ,0.329946430 ,0.329975380 
976,1.91 ,0.29 ,17.00 ,0.000989310 ,0.000988500 ,0.000987650 ,0.000986860 ,0.003977230 ,0.165365470 ,0.266101930 ,0.304202740 ,0.319396520 ,0.325612860 ,0.328180120 ,0.329243800 ,0.329685000 ,0.329868050 ,0.329944040 ,0.329975580 ,0.329988680 ,0.329994130 ,0.329996400 
245,4.67 ,0.14 ,15.00 ,0.000992300 ,0.000991500 ,0.000990720 ,0.000989970 ,0.000989240 ,0.000988510 ,0.000987760 ,0.000987000 ,0.000986220 ,0.000985420 ,0.000984590 ,0.000983750 ,0.000982880 ,0.000981980 ,0.000981060 ,0.001078370 ,0.096979250 ,0.238973820 ,0.293398650 
747,3.02 ,0.25 ,20.00 ,0.000991910 ,0.000991230 ,0.000990530 ,0.000989830 ,0.000989120 ,0.000988400 ,0.003942420 ,0.178714220 ,0.272278270 ,0.306983330 ,0.320656010 ,0.326181510 ,0.328435030 ,0.329357020 ,0.329734690 ,0.329889470 ,0.329952920 ,0.329978950 ,0.329989640 
918,4.51 ,0.11 ,6.00 ,0.000988900 ,0.000987310 ,0.000985940 ,0.000984740 ,0.000983640 ,0.000982610 ,0.000981620 ,0.000980650 ,0.000979670 ,0.000978680 ,0.000977680 ,0.000976650 ,0.000975600 ,0.000974520 ,0.000973420 ,0.000972290 ,0.000971130 ,0.000969930 ,0.000968710 
323,2.05 ,0.29 ,6.00 ,0.000976540 ,0.000974470 ,0.000972600 ,0.000970810 ,0.000969080 ,0.000967370 ,0.000965650 ,0.000963920 ,0.000962160 ,0.000960370 ,0.000958550 ,0.000956700 ,0.000954800 ,0.000952870 ,0.000950900 ,0.000948900 ,0.000949110 ,0.001244330 ,0.013528330 
130,4.20 ,0.22 ,16.00 ,0.000991980 ,0.000991210 ,0.000990440 ,0.000989690 ,0.000988950 ,0.000988210 ,0.000987450 ,0.000986680 ,0.000985880 ,0.000985060 ,0.000984220 ,0.000983350 ,0.000999800 ,0.073144210 ,0.229681620 ,0.290047250 ,0.313635620 ,0.323221640 ,0.327177870 
348,2.70 ,0.25 ,11.00 ,0.000986910 ,0.000985790 ,0.000984670 ,0.000983570 ,0.000982490 ,0.000981400 ,0.000980310 ,0.000979190 ,0.000978040 ,0.000976870 ,0.000975670 ,0.000977120 ,0.005815200 ,0.150571160 ,0.256500700 ,0.299155490 ,0.316844150 ,0.324348610 ,0.327562330 
112,4.44 ,0.29 ,13.00 ,0.000991430 ,0.000990540 ,0.000989660 ,0.000988830 ,0.000988020 ,0.000987220 ,0.000986410 ,0.000985580 ,0.000984730 ,0.000983860 ,0.000982970 ,0.000982050 ,0.000981110 ,0.000980140 ,0.000979150 ,0.000978130 ,0.000977100 ,0.001209990 ,0.092073040 
297,4.44 ,0.24 ,17.00 ,0.000992500 ,0.000991770 ,0.000991040 ,0.000990340 ,0.000989640 ,0.000988930 ,0.000988210 ,0.000987470 ,0.000986710 ,0.000985940 ,0.000985130 ,0.000984310 ,0.001094840 ,0.111464460 ,0.246132100 ,0.296524090 ,0.316306840 ,0.324344750 ,0.327653470 
154,3.58 ,0.11 ,5.00 ,0.000984000 ,0.000981770 ,0.000980010 ,0.000978490 ,0.000977100 ,0.000975790 ,0.000974520 ,0.000973270 ,0.000972020 ,0.000970760 ,0.000969480 ,0.000968170 ,0.000966840 ,0.000965480 ,0.000964080 ,0.000962650 ,0.000961190 ,0.000959690 ,0.000958150 
798,1.28 ,0.27 ,6.00 ,0.000969840 ,0.000967650 ,0.000965610 ,0.000963610 ,0.000961620 ,0.000959600 ,0.000957580 ,0.000955520 ,0.000954490 ,0.001035120 ,0.004767490 ,0.067935520 ,0.201298150 ,0.271210410 ,0.302934030 ,0.317443630 ,0.324147580 ,0.327263240 ,0.328716690 
564,2.67 ,0.19 ,6.00 ,0.000980660 ,0.000978680 ,0.000976940 ,0.000975330 ,0.000973780 ,0.000972280 ,0.000970780 ,0.000969270 ,0.000967750 ,0.000966200 ,0.000964620 ,0.000963010 ,0.000961360 ,0.000959680 ,0.000957970 ,0.000956210 ,0.000954420 ,0.000952580 ,0.000950710 
503,3.10 ,0.11 ,11.00 ,0.000987950 ,0.000986850 ,0.000985760 ,0.000984710 ,0.000983680 ,0.000982650 ,0.000981610 ,0.000980550 ,0.000979470 ,0.000978360 ,0.000977220 ,0.000976060 ,0.000974870 ,0.000974400 ,0.003322040 ,0.131531460 ,0.248855300 ,0.296096640 ,0.315577590 
760,2.57 ,0.22 ,12.00 ,0.000987390 ,0.000986340 ,0.000985280 ,0.000984230 ,0.000983190 ,0.000982150 ,0.000981090 ,0.000980010 ,0.000978900 ,0.000978180 ,0.003414940 ,0.139759530 ,0.253158590 ,0.298122800 ,0.316535680 ,0.324269730 ,0.327551670 ,0.328949900 ,0.329546660 
388,1.25 ,0.16 ,12.00 ,0.000983810 ,0.000982710 ,0.000981540 ,0.001002760 ,0.022616920 ,0.188651720 ,0.272292570 ,0.305816370 ,0.319735120 ,0.325621370 ,0.328128170 ,0.329198490 ,0.329655940 ,0.329851560 ,0.329935240 ,0.329971060 ,0.329986390 ,0.329992970 ,0.329995800 
265,2.93 ,0.19 ,7.00 ,0.000983560 ,0.000981920 ,0.000980410 ,0.000978990 ,0.000977630 ,0.000976290 ,0.000974950 ,0.000973610 ,0.000972250 ,0.000970860 ,0.000969440 ,0.000967990 ,0.000966510 ,0.000965000 ,0.000963450 ,0.000961870 ,0.000960250 ,0.000958590 ,0.000956900 
586,1.67 ,0.15 ,13.00 ,0.000986070 ,0.000985050 ,0.000983980 ,0.000982900 ,0.000982120 ,0.003368890 ,0.142742460 ,0.255012060 ,0.299086060 ,0.317023710 ,0.324514270 ,0.327673850 ,0.329011540 ,0.329578710 ,0.329819360 ,0.329921510 ,0.329964900 ,0.329983350 ,0.329991210 
