index,results
649,"4.91, 0.18, 11, 0.00099167, 0.00099069, 0.00098975, 0.00098888, 0.00098805,
       0.00098724, 0.00098642, 0.0009856 , 0.00098476, 0.0009839 ,
       0.00098301, 0.00098211, 0.00098117, 0.00098022, 0.00097924,
       0.00097823, 0.0009772 , 0.00097613, 0.00097505, 0.00097393,
       0.00097279, 0.00097161, 0.00097042, 0.00098751, 0.02115336,
       0.18774938, 0.27177056, 0.30551825, 0.31956583, 0.3255222 ,
       0.32806596, 0.32915535, 0.3296225 , 0.32982305, 0.32990927,
       0.32994643, 0.32996253, 0.32996959, 0.32997277, 0.32997427,
       0.32997505, 0.32997551, 0.32997585, 0.32997612, 0.32997636,
       0.32997659, 0.32997682, 0.32997704, 0.32997725, 0.32997747,
       0.32997768, 0.32997789, 0.3299781 , 0.32997831, 0.32997852,
       0.32997872, 0.32997892, 0.32997912, 0.32997932, 0.32997951,
       0.32997971, 0.3299799 , 0.32998009, 0.32998028, 0.32998047,
       0.32998065, 0.32998084, 0.32998102, 0.3299812 , 0.32998138,
       0.32998156, 0.32998173, 0.32998191, 0.32998208, 0.32998225,
       0.32998242, 0.32998259, 0.32998276, 0.32998292, 0.32998309,
       0.32998325, 0.32998341, 0.32998357, 0.32998372, 0.32998388,
       0.32998404, 0.32998419, 0.32998434, 0.32998449, 0.32998464,
       0.32998479, 0.32998493, 0.32998508, 0.32998522, 0.32998537,
       0.32998551, 0.32998565, 0.32998578, 0.32998592])]"
333,"2.96, 0.24, 15, 0.00098988, 0.00098903, 0.00098816, 0.00098729, 0.00098643,
       0.00098555, 0.00098466, 0.00098375, 0.00098329, 0.00802933,
       0.17672905, 0.26947331, 0.30524302, 0.31970852, 0.32569405,
       0.32819216, 0.3292381 , 0.32967662, 0.32986062, 0.32993789,
       0.32997037, 0.32998405, 0.32998983, 0.3299923 , 0.32999338,
       0.32999387, 0.32999412, 0.32999426, 0.32999435, 0.32999443,
       0.3299945 , 0.32999457, 0.32999463, 0.32999469, 0.32999475,
       0.32999481, 0.32999487, 0.32999493, 0.32999499, 0.32999504,
       0.3299951 , 0.32999515, 0.32999521, 0.32999526, 0.32999532,
       0.32999537, 0.32999542, 0.32999547, 0.32999553, 0.32999558,
       0.32999563, 0.32999568, 0.32999573, 0.32999577, 0.32999582,
       0.32999587, 0.32999592, 0.32999596, 0.32999601, 0.32999605,
       0.3299961 , 0.32999614, 0.32999619, 0.32999623, 0.32999627,
       0.32999632, 0.32999636, 0.3299964 , 0.32999644, 0.32999648,
       0.32999652, 0.32999656, 0.3299966 , 0.32999664, 0.32999668,
       0.32999672, 0.32999675, 0.32999679, 0.32999683, 0.32999686,
       0.3299969 , 0.32999693, 0.32999697, 0.329997  , 0.32999704,
       0.32999707, 0.3299971 , 0.32999714, 0.32999717, 0.3299972 ,
       0.32999723, 0.32999727, 0.3299973 , 0.32999733, 0.32999736,
       0.32999739, 0.32999742, 0.32999745, 0.32999748])]"
144,"2.63, 0.11, 8, 0.00098363, 0.00098215, 0.00098072, 0.00097935, 0.00097802,
       0.00097671, 0.00097539, 0.00097405, 0.00097269, 0.0009713 ,
       0.00096988, 0.00096843, 0.00096695, 0.00096543, 0.00096388,
       0.00096232, 0.00097433, 0.00485826, 0.11541623, 0.2369323 ,
       0.28965643, 0.31224638, 0.32212656, 0.32649211, 0.32843002,
       0.32929248, 0.32967705, 0.32984882, 0.3299257 , 0.32996019,
       0.32997573, 0.32998278, 0.32998601, 0.32998753, 0.32998828,
       0.32998869, 0.32998893, 0.32998911, 0.32998924, 0.32998937,
       0.32998948, 0.3299896 , 0.32998971, 0.32998981, 0.32998992,
       0.32999003, 0.32999013, 0.32999023, 0.32999034, 0.32999044,
       0.32999054, 0.32999064, 0.32999074, 0.32999083, 0.32999093,
       0.32999102, 0.32999112, 0.32999121, 0.3299913 , 0.32999139,
       0.32999148, 0.32999157, 0.32999166, 0.32999175, 0.32999184,
       0.32999192, 0.32999201, 0.32999209, 0.32999217, 0.32999226,
       0.32999234, 0.32999242, 0.3299925 , 0.32999258, 0.32999265,
       0.32999273, 0.32999281, 0.32999288, 0.32999296, 0.32999303,
       0.3299931 , 0.32999318, 0.32999325, 0.32999332, 0.32999339,
       0.32999346, 0.32999353, 0.3299936 , 0.32999366, 0.32999373,
       0.3299938 , 0.32999386, 0.32999393, 0.32999399, 0.32999405,
       0.32999412, 0.32999418, 0.32999424, 0.3299943 ])]"
127,"4.23, 0.29, 15, 0.00099221, 0.00099107, 0.00099014, 0.00098931, 0.00098853,
       0.00098775, 0.00098696, 0.00098616, 0.00098534, 0.00098449,
       0.00098362, 0.00098273, 0.00098181, 0.00098321, 0.0302674 ,
       0.20452568, 0.28018645, 0.30960516, 0.32153982, 0.32647122,
       0.32852235, 0.32937729, 0.32973384, 0.32988256, 0.3299446 ,
       0.3299705 , 0.32998134, 0.32998592, 0.32998789, 0.32998877,
       0.3299892 , 0.32998944, 0.32998961, 0.32998974, 0.32998986,
       0.32998997, 0.32999008, 0.32999018, 0.32999029, 0.32999039,
       0.3299905 , 0.3299906 , 0.3299907 , 0.3299908 , 0.3299909 ,
       0.32999099, 0.32999109, 0.32999118, 0.32999128, 0.32999137,
       0.32999146, 0.32999156, 0.32999165, 0.32999173, 0.32999182,
       0.32999191, 0.329992  , 0.32999208, 0.32999217, 0.32999225,
       0.32999234, 0.32999242, 0.3299925 , 0.32999258, 0.32999266,
       0.32999274, 0.32999282, 0.32999289, 0.32999297, 0.32999305,
       0.32999312, 0.32999319, 0.32999327, 0.32999334, 0.32999341,
       0.32999348, 0.32999355, 0.32999362, 0.32999369, 0.32999376,
       0.32999383, 0.32999389, 0.32999396, 0.32999402, 0.32999409,
       0.32999415, 0.32999422, 0.32999428, 0.32999434, 0.3299944 ,
       0.32999446, 0.32999452, 0.32999458, 0.32999464, 0.3299947 ,
       0.32999475, 0.32999481, 0.32999487, 0.32999492])]"
568,"1.95, 0.28, 11, 0.00098468, 0.00098354, 0.00098234, 0.00098116, 0.00097997,
       0.00097877, 0.00097755, 0.00098063, 0.00512395, 0.13972873,
       0.25139868, 0.29689569, 0.31582648, 0.32388828, 0.32735512,
       0.32885189, 0.32949929, 0.32977965, 0.32990119, 0.32995394,
       0.32997687, 0.32998686, 0.32999124, 0.32999318, 0.32999406,
       0.32999447, 0.32999469, 0.32999482, 0.3299949 , 0.32999497,
       0.32999504, 0.32999509, 0.32999515, 0.32999521, 0.32999526,
       0.32999532, 0.32999537, 0.32999543, 0.32999548, 0.32999553,
       0.32999558, 0.32999563, 0.32999568, 0.32999573, 0.32999578,
       0.32999583, 0.32999588, 0.32999592, 0.32999597, 0.32999602,
       0.32999606, 0.32999611, 0.32999615, 0.3299962 , 0.32999624,
       0.32999629, 0.32999633, 0.32999637, 0.32999641, 0.32999645,
       0.32999649, 0.32999653, 0.32999657, 0.32999661, 0.32999665,
       0.32999669, 0.32999673, 0.32999677, 0.3299968 , 0.32999684,
       0.32999688, 0.32999691, 0.32999695, 0.32999698, 0.32999702,
       0.32999705, 0.32999709, 0.32999712, 0.32999715, 0.32999719,
       0.32999722, 0.32999725, 0.32999728, 0.32999732, 0.32999735,
       0.32999738, 0.32999741, 0.32999744, 0.32999747, 0.3299975 ,
       0.32999753, 0.32999755, 0.32999758, 0.32999761, 0.32999764,
       0.32999767, 0.32999769, 0.32999772, 0.32999775])]"
560,"2.13, 0.17, 11, 0.00098533, 0.00098418, 0.00098301, 0.00098184, 0.00098069,
       0.00097952, 0.00097833, 0.00097713, 0.00097939, 0.00675541,
       0.15493634, 0.25819447, 0.29982503, 0.31711905, 0.32446431,
       0.32761246, 0.32896669, 0.32955025, 0.329802  , 0.32991072,
       0.32995774, 0.3299781 , 0.32998695, 0.32999082, 0.32999254,
       0.32999332, 0.3299937 , 0.32999391, 0.32999403, 0.32999413,
       0.3299942 , 0.32999427, 0.32999434, 0.3299944 , 0.32999447,
       0.32999453, 0.32999459, 0.32999465, 0.32999472, 0.32999478,
       0.32999483, 0.32999489, 0.32999495, 0.32999501, 0.32999507,
       0.32999512, 0.32999518, 0.32999523, 0.32999529, 0.32999534,
       0.32999539, 0.32999545, 0.3299955 , 0.32999555, 0.3299956 ,
       0.32999565, 0.3299957 , 0.32999575, 0.3299958 , 0.32999584,
       0.32999589, 0.32999594, 0.32999598, 0.32999603, 0.32999608,
       0.32999612, 0.32999616, 0.32999621, 0.32999625, 0.32999629,
       0.32999634, 0.32999638, 0.32999642, 0.32999646, 0.3299965 ,
       0.32999654, 0.32999658, 0.32999662, 0.32999666, 0.3299967 ,
       0.32999673, 0.32999677, 0.32999681, 0.32999685, 0.32999688,
       0.32999692, 0.32999695, 0.32999699, 0.32999702, 0.32999706,
       0.32999709, 0.32999712, 0.32999716, 0.32999719, 0.32999722,
       0.32999725, 0.32999728, 0.32999731, 0.32999735])]"
407,"2.64, 0.12, 20, 0.00099153, 0.00099084, 0.00099012, 0.0009894 , 0.00098868,
       0.00533877, 0.18359702, 0.27401381, 0.30765129, 0.32092362,
       0.32629064, 0.32848006, 0.32937592, 0.32974286, 0.32989322,
       0.32995484, 0.32998012, 0.32999049, 0.32999476, 0.32999653,
       0.32999726, 0.32999758, 0.32999773, 0.3299978 , 0.32999785,
       0.32999788, 0.32999791, 0.32999794, 0.32999796, 0.32999799,
       0.32999801, 0.32999803, 0.32999806, 0.32999808, 0.3299981 ,
       0.32999813, 0.32999815, 0.32999817, 0.32999819, 0.32999821,
       0.32999824, 0.32999826, 0.32999828, 0.3299983 , 0.32999832,
       0.32999834, 0.32999836, 0.32999838, 0.3299984 , 0.32999842,
       0.32999844, 0.32999845, 0.32999847, 0.32999849, 0.32999851,
       0.32999853, 0.32999854, 0.32999856, 0.32999858, 0.3299986 ,
       0.32999861, 0.32999863, 0.32999865, 0.32999866, 0.32999868,
       0.32999869, 0.32999871, 0.32999872, 0.32999874, 0.32999875,
       0.32999877, 0.32999878, 0.3299988 , 0.32999881, 0.32999883,
       0.32999884, 0.32999886, 0.32999887, 0.32999888, 0.3299989 ,
       0.32999891, 0.32999892, 0.32999894, 0.32999895, 0.32999896,
       0.32999897, 0.32999899, 0.329999  , 0.32999901, 0.32999902,
       0.32999903, 0.32999904, 0.32999906, 0.32999907, 0.32999908,
       0.32999909, 0.3299991 , 0.32999911, 0.32999912])]"
541,"3.04, 0.13, 19, 0.00099161, 0.0009909 , 0.00099018, 0.00098945, 0.00098872,
       0.00098797, 0.00099017, 0.07016521, 0.23103708, 0.29117931,
       0.314304  , 0.32358087, 0.3273631 , 0.328914  , 0.32955126,
       0.3298133 , 0.32992111, 0.32996548, 0.32998376, 0.32999131,
       0.32999444, 0.32999575, 0.32999631, 0.32999657, 0.32999669,
       0.32999677, 0.32999682, 0.32999686, 0.3299969 , 0.32999694,
       0.32999697, 0.32999701, 0.32999704, 0.32999708, 0.32999711,
       0.32999715, 0.32999718, 0.32999721, 0.32999725, 0.32999728,
       0.32999731, 0.32999734, 0.32999737, 0.3299974 , 0.32999743,
       0.32999746, 0.32999749, 0.32999752, 0.32999755, 0.32999758,
       0.32999761, 0.32999764, 0.32999766, 0.32999769, 0.32999772,
       0.32999774, 0.32999777, 0.3299978 , 0.32999782, 0.32999785,
       0.32999787, 0.3299979 , 0.32999792, 0.32999795, 0.32999797,
       0.329998  , 0.32999802, 0.32999804, 0.32999807, 0.32999809,
       0.32999811, 0.32999813, 0.32999815, 0.32999818, 0.3299982 ,
       0.32999822, 0.32999824, 0.32999826, 0.32999828, 0.3299983 ,
       0.32999832, 0.32999834, 0.32999836, 0.32999838, 0.3299984 ,
       0.32999842, 0.32999844, 0.32999845, 0.32999847, 0.32999849,
       0.32999851, 0.32999853, 0.32999854, 0.32999856, 0.32999858,
       0.32999859, 0.32999861, 0.32999863, 0.32999864])]"
574,"1.62, 0.22, 13, 0.00098596, 0.00098494, 0.00098386, 0.00098279, 0.00098406,
       0.01146224, 0.17804924, 0.26892094, 0.30469307, 0.31935918,
       0.32550016, 0.32809217, 0.32918943, 0.32965449, 0.32985172,
       0.32993539, 0.32997092, 0.32998601, 0.32999244, 0.32999518,
       0.32999637, 0.32999689, 0.32999713, 0.32999725, 0.32999732,
       0.32999737, 0.32999741, 0.32999744, 0.32999748, 0.32999751,
       0.32999754, 0.32999757, 0.32999759, 0.32999762, 0.32999765,
       0.32999768, 0.32999771, 0.32999773, 0.32999776, 0.32999779,
       0.32999782, 0.32999784, 0.32999787, 0.32999789, 0.32999792,
       0.32999794, 0.32999797, 0.32999799, 0.32999802, 0.32999804,
       0.32999806, 0.32999809, 0.32999811, 0.32999813, 0.32999815,
       0.32999818, 0.3299982 , 0.32999822, 0.32999824, 0.32999826,
       0.32999828, 0.3299983 , 0.32999832, 0.32999834, 0.32999836,
       0.32999838, 0.3299984 , 0.32999842, 0.32999844, 0.32999846,
       0.32999848, 0.3299985 , 0.32999851, 0.32999853, 0.32999855,
       0.32999857, 0.32999858, 0.3299986 , 0.32999862, 0.32999864,
       0.32999865, 0.32999867, 0.32999868, 0.3299987 , 0.32999872,
       0.32999873, 0.32999875, 0.32999876, 0.32999878, 0.32999879,
       0.32999881, 0.32999882, 0.32999883, 0.32999885, 0.32999886,
       0.32999888, 0.32999889, 0.3299989 , 0.32999892])]"
376,"2.59, 0.17, 20, 0.00099148, 0.00099079, 0.00099007, 0.00098935, 0.00098866,
       0.01737865, 0.20240018, 0.28083598, 0.31030868, 0.32199412,
       0.32672724, 0.32865892, 0.32944933, 0.32977304, 0.32990566,
       0.32996   , 0.32998229, 0.32999144, 0.32999519, 0.32999675,
       0.3299974 , 0.32999769, 0.32999782, 0.32999789, 0.32999793,
       0.32999796, 0.32999799, 0.32999801, 0.32999804, 0.32999806,
       0.32999808, 0.32999811, 0.32999813, 0.32999815, 0.32999817,
       0.3299982 , 0.32999822, 0.32999824, 0.32999826, 0.32999828,
       0.3299983 , 0.32999832, 0.32999834, 0.32999836, 0.32999838,
       0.3299984 , 0.32999842, 0.32999844, 0.32999846, 0.32999848,
       0.32999849, 0.32999851, 0.32999853, 0.32999855, 0.32999856,
       0.32999858, 0.3299986 , 0.32999862, 0.32999863, 0.32999865,
       0.32999866, 0.32999868, 0.3299987 , 0.32999871, 0.32999873,
       0.32999874, 0.32999876, 0.32999877, 0.32999879, 0.3299988 ,
       0.32999882, 0.32999883, 0.32999884, 0.32999886, 0.32999887,
       0.32999889, 0.3299989 , 0.32999891, 0.32999893, 0.32999894,
       0.32999895, 0.32999896, 0.32999898, 0.32999899, 0.329999  ,
       0.32999901, 0.32999902, 0.32999904, 0.32999905, 0.32999906,
       0.32999907, 0.32999908, 0.32999909, 0.3299991 , 0.32999911,
       0.32999912, 0.32999913, 0.32999915, 0.32999916])]"
158,"2.64, 0.15, 13, 0.00098823, 0.00098726, 0.00098626, 0.00098528, 0.0009843 ,
       0.00098332, 0.00098231, 0.00098129, 0.00098025, 0.00119553,
       0.08944766, 0.23310422, 0.29044077, 0.31346747, 0.32302327,
       0.32704281, 0.32874226, 0.32946229, 0.32976768, 0.32989732,
       0.32995241, 0.32997586, 0.32998587, 0.32999017, 0.32999204,
       0.32999288, 0.32999328, 0.32999349, 0.32999362, 0.32999372,
       0.3299938 , 0.32999387, 0.32999394, 0.32999401, 0.32999408,
       0.32999415, 0.32999421, 0.32999428, 0.32999434, 0.32999441,
       0.32999447, 0.32999453, 0.32999459, 0.32999466, 0.32999472,
       0.32999478, 0.32999483, 0.32999489, 0.32999495, 0.32999501,
       0.32999506, 0.32999512, 0.32999518, 0.32999523, 0.32999528,
       0.32999534, 0.32999539, 0.32999544, 0.32999549, 0.32999554,
       0.3299956 , 0.32999565, 0.32999569, 0.32999574, 0.32999579,
       0.32999584, 0.32999589, 0.32999593, 0.32999598, 0.32999602,
       0.32999607, 0.32999611, 0.32999616, 0.3299962 , 0.32999625,
       0.32999629, 0.32999633, 0.32999637, 0.32999641, 0.32999645,
       0.32999649, 0.32999653, 0.32999657, 0.32999661, 0.32999665,
       0.32999669, 0.32999673, 0.32999676, 0.3299968 , 0.32999684,
       0.32999687, 0.32999691, 0.32999694, 0.32999698, 0.32999701,
       0.32999705, 0.32999708, 0.32999711, 0.32999715])]"
348,"3.89, 0.21, 13, 0.00099054, 0.00098963, 0.00098872, 0.00098784, 0.00098698,
       0.00098613, 0.00098526, 0.00098437, 0.00098347, 0.00098254,
       0.00098158, 0.00098061, 0.0009796 , 0.00097857, 0.00097861,
       0.00750107, 0.16947352, 0.26574389, 0.30344636, 0.31884757,
       0.32528288, 0.32799541, 0.32914261, 0.32962854, 0.32983459,
       0.32992207, 0.32995927, 0.32997516, 0.32998197, 0.32998495,
       0.3299863 , 0.32998695, 0.3299873 , 0.32998753, 0.3299877 ,
       0.32998784, 0.32998798, 0.32998811, 0.32998823, 0.32998836,
       0.32998848, 0.3299886 , 0.32998872, 0.32998884, 0.32998896,
       0.32998907, 0.32998919, 0.3299893 , 0.32998941, 0.32998953,
       0.32998964, 0.32998975, 0.32998985, 0.32998996, 0.32999007,
       0.32999017, 0.32999027, 0.32999038, 0.32999048, 0.32999058,
       0.32999068, 0.32999078, 0.32999087, 0.32999097, 0.32999107,
       0.32999116, 0.32999125, 0.32999135, 0.32999144, 0.32999153,
       0.32999162, 0.32999171, 0.32999179, 0.32999188, 0.32999197,
       0.32999205, 0.32999214, 0.32999222, 0.3299923 , 0.32999238,
       0.32999247, 0.32999255, 0.32999262, 0.3299927 , 0.32999278,
       0.32999286, 0.32999293, 0.32999301, 0.32999308, 0.32999316,
       0.32999323, 0.3299933 , 0.32999337, 0.32999344, 0.32999351,
       0.32999358, 0.32999365, 0.32999372, 0.32999378])]"
554,"2.56, 0.28, 13, 0.00098808, 0.0009871 , 0.0009861 , 0.00098511, 0.00098412,
       0.00098313, 0.00098212, 0.00098108, 0.00098038, 0.00445015,
       0.15519749, 0.26013417, 0.30118248, 0.31790609, 0.32488852,
       0.32783177, 0.32907696, 0.32960457, 0.32982834, 0.32992333,
       0.3299637 , 0.32998088, 0.32998823, 0.32999139, 0.32999277,
       0.32999341, 0.32999371, 0.32999389, 0.329994  , 0.32999408,
       0.32999416, 0.32999423, 0.32999429, 0.32999436, 0.32999442,
       0.32999449, 0.32999455, 0.32999461, 0.32999467, 0.32999473,
       0.32999479, 0.32999485, 0.32999491, 0.32999497, 0.32999502,
       0.32999508, 0.32999514, 0.32999519, 0.32999525, 0.3299953 ,
       0.32999535, 0.32999541, 0.32999546, 0.32999551, 0.32999556,
       0.32999561, 0.32999566, 0.32999571, 0.32999576, 0.32999581,
       0.32999585, 0.3299959 , 0.32999595, 0.32999599, 0.32999604,
       0.32999609, 0.32999613, 0.32999617, 0.32999622, 0.32999626,
       0.3299963 , 0.32999635, 0.32999639, 0.32999643, 0.32999647,
       0.32999651, 0.32999655, 0.32999659, 0.32999663, 0.32999667,
       0.3299967 , 0.32999674, 0.32999678, 0.32999682, 0.32999685,
       0.32999689, 0.32999692, 0.32999696, 0.32999699, 0.32999703,
       0.32999706, 0.32999709, 0.32999713, 0.32999716, 0.32999719,
       0.32999723, 0.32999726, 0.32999729, 0.32999732])]"
494,"4.58, 0.27, 12, 0.0009914 , 0.00099045, 0.00098954, 0.00098868, 0.00098785,
       0.00098703, 0.00098621, 0.00098537, 0.00098452, 0.00098364,
       0.00098274, 0.00098181, 0.00098086, 0.00097989, 0.00097889,
       0.00097786, 0.00097681, 0.00097573, 0.00097462, 0.00097759,
       0.01436802, 0.18271502, 0.27048051, 0.30522147, 0.31953203,
       0.32554694, 0.32809477, 0.32917725, 0.3296378 , 0.32983397,
       0.32991763, 0.3299534 , 0.32996877, 0.32997544, 0.3299784 ,
       0.32997978, 0.32998048, 0.32998088, 0.32998116, 0.32998139,
       0.32998159, 0.32998178, 0.32998196, 0.32998214, 0.32998231,
       0.32998249, 0.32998266, 0.32998283, 0.329983  , 0.32998317,
       0.32998334, 0.3299835 , 0.32998367, 0.32998383, 0.32998399,
       0.32998415, 0.32998431, 0.32998446, 0.32998462, 0.32998477,
       0.32998492, 0.32998507, 0.32998522, 0.32998537, 0.32998551,
       0.32998566, 0.3299858 , 0.32998594, 0.32998608, 0.32998622,
       0.32998636, 0.3299865 , 0.32998663, 0.32998676, 0.3299869 ,
       0.32998703, 0.32998716, 0.32998729, 0.32998741, 0.32998754,
       0.32998766, 0.32998779, 0.32998791, 0.32998803, 0.32998815,
       0.32998827, 0.32998839, 0.3299885 , 0.32998862, 0.32998873,
       0.32998885, 0.32998896, 0.32998907, 0.32998918, 0.32998929,
       0.3299894 , 0.3299895 , 0.32998961, 0.32998971])]"
357,"2.31, 0.18, 5, 0.00097546, 0.00097287, 0.00097078, 0.00096888, 0.00096707,
       0.0009653 , 0.00096353, 0.00096177, 0.00095999, 0.00095818,
       0.00095634, 0.00095446, 0.00095255, 0.00095059, 0.00094861,
       0.00094657, 0.00094451, 0.00094239, 0.00094023, 0.00093803,
       0.00093579, 0.00093352, 0.00093146, 0.00094301, 0.00158909,
       0.01337236, 0.11773772, 0.22887505, 0.28293587, 0.3079234 ,
       0.31958206, 0.32506671, 0.32766069, 0.32889241, 0.32947927,
       0.32975973, 0.32989415, 0.32995871, 0.32998977, 0.33000471,
       0.33001187, 0.33001528, 0.33001686, 0.33001757, 0.33001784,
       0.33001791, 0.33001787, 0.33001778, 0.33001767, 0.33001755,
       0.33001742, 0.33001729, 0.33001716, 0.33001703, 0.3300169 ,
       0.33001677, 0.33001664, 0.33001652, 0.33001639, 0.33001626,
       0.33001614, 0.33001601, 0.33001589, 0.33001576, 0.33001564,
       0.33001552, 0.33001539, 0.33001527, 0.33001515, 0.33001503,
       0.33001491, 0.33001479, 0.33001467, 0.33001456, 0.33001444,
       0.33001432, 0.33001421, 0.33001409, 0.33001398, 0.33001387,
       0.33001375, 0.33001364, 0.33001353, 0.33001342, 0.33001331,
       0.3300132 , 0.33001309, 0.33001298, 0.33001288, 0.33001277,
       0.33001266, 0.33001256, 0.33001245, 0.33001235, 0.33001225,
       0.33001214, 0.33001204, 0.33001194, 0.33001184])]"
745,"1.77, 0.24, 15, 0.00098787, 0.00098697, 0.00098602, 0.00098507, 0.00109187,
       0.08753526, 0.2342024 , 0.2914169 , 0.31406842, 0.32335735,
       0.32722001, 0.32883428, 0.3295101 , 0.32979323, 0.32991189,
       0.32996164, 0.32998251, 0.32999127, 0.32999496, 0.32999652,
       0.3299972 , 0.32999749, 0.32999763, 0.32999771, 0.32999775,
       0.32999779, 0.32999782, 0.32999785, 0.32999787, 0.3299979 ,
       0.32999793, 0.32999795, 0.32999798, 0.329998  , 0.32999802,
       0.32999805, 0.32999807, 0.32999809, 0.32999812, 0.32999814,
       0.32999816, 0.32999818, 0.32999821, 0.32999823, 0.32999825,
       0.32999827, 0.32999829, 0.32999831, 0.32999833, 0.32999835,
       0.32999837, 0.32999839, 0.32999841, 0.32999843, 0.32999845,
       0.32999847, 0.32999849, 0.3299985 , 0.32999852, 0.32999854,
       0.32999856, 0.32999858, 0.32999859, 0.32999861, 0.32999863,
       0.32999864, 0.32999866, 0.32999868, 0.32999869, 0.32999871,
       0.32999872, 0.32999874, 0.32999875, 0.32999877, 0.32999878,
       0.3299988 , 0.32999881, 0.32999883, 0.32999884, 0.32999885,
       0.32999887, 0.32999888, 0.3299989 , 0.32999891, 0.32999892,
       0.32999894, 0.32999895, 0.32999896, 0.32999897, 0.32999899,
       0.329999  , 0.32999901, 0.32999902, 0.32999903, 0.32999905,
       0.32999906, 0.32999907, 0.32999908, 0.32999909])]"
