,index,results
880,969.pickle,"4.17, 0.15, 19, 0.00099272, 0.00099204, 0.00099136, 0.00099069, 0.00099002,       0.00098934, 0.00098864, 0.00098793, 0.00098719, 0.00098649,       0.01617289, 0.20018029, 0.27979199, 0.30981992, 0.32176415,       0.32661847, 0.3286067 , 0.3294233 , 0.32975906"
881,932.pickle,"4.86, 0.25, 14, 0.0009923 , 0.00099147, 0.00099066, 0.00098989, 0.00098915,       0.0009884 , 0.00098765, 0.00098689, 0.0009861 , 0.00098529,       0.00098447, 0.00098361, 0.00098274, 0.00098184, 0.00098092,       0.00097997, 0.000979  , 0.00100113, 0.0577255 "
882,787.pickle,"2.52, 0.23, 20, 0.00099142, 0.00099072, 0.00099   , 0.00098928, 0.00098915,       0.0536718 , 0.22455158, 0.28896997, 0.3135018 , 0.32328408,       0.32725383, 0.3288747 , 0.3295379 , 0.32980945, 0.32992067,       0.32996624, 0.32998491, 0.32999258, 0.32999573"
883,995.pickle,"2.18, 0.23, 15, 0.00098863, 0.00098774, 0.00098682, 0.0009859 , 0.00098497,       0.00098426, 0.00619058, 0.17156226, 0.26757076, 0.30450807,       0.31941659, 0.325578  , 0.328147  , 0.32922158, 0.32967163,       0.32986023, 0.32993931, 0.32997249, 0.32998643"
884,731.pickle,"1.56, 0.1, 8, 0.00097844, 0.00097687, 0.00097528, 0.00097372, 0.00097215,       0.00097059, 0.000969  , 0.0009674 , 0.00097633, 0.00412667,       0.10456769, 0.23118762, 0.28706957, 0.31106685, 0.32158529,       0.32624485, 0.32831904, 0.32924477, 0.3296587 "
885,372.pickle,"4.36, 0.27, 14, 0.00099161, 0.00099076, 0.00098993, 0.00098913, 0.00098834,       0.00098756, 0.00098676, 0.00098595, 0.00098512, 0.00098427,       0.00098339, 0.00098249, 0.00098157, 0.00098062, 0.00097964,       0.0010176 , 0.06638159, 0.22412769, 0.28734423"
886,737.pickle,"2.72, 0.11, 12, 0.00098771, 0.00098668, 0.00098562, 0.00098459, 0.00098357,       0.00098255, 0.0009815 , 0.00098044, 0.00097935, 0.00097824,       0.00098315, 0.01424975, 0.18018218, 0.26916197, 0.30458431,       0.31922891, 0.32540695, 0.32803401, 0.32915463"
887,131.pickle,"3.93, 0.27, 6, 0.00098678, 0.00098506, 0.00098359, 0.00098227, 0.00098104,       0.00097988, 0.00097875, 0.00097763, 0.0009765 , 0.00097535,       0.00097418, 0.000973  , 0.00097178, 0.00097053, 0.00096925,       0.00096794, 0.0009666 , 0.00096523, 0.00096382"
888,328.pickle,"4.77, 0.18, 12, 0.00099169, 0.00099076, 0.00098986, 0.00098902, 0.00098821,       0.00098741, 0.0009866 , 0.00098578, 0.00098495, 0.00098409,       0.00098321, 0.00098231, 0.00098138, 0.00098043, 0.00097945,       0.00097845, 0.00097742, 0.00097636, 0.00097528"
889,991.pickle,"2.43, 0.17, 8, 0.00098264, 0.00098115, 0.0009797 , 0.0009783 , 0.00097693,       0.00097556, 0.00097419, 0.0009728 , 0.00097139, 0.00096994,       0.00096847, 0.00096696, 0.00096542, 0.00096385, 0.00096318,       0.00129211, 0.0288359 , 0.18035381, 0.26528786"
890,392.pickle,"3.48, 0.3, 11, 0.00098879, 0.00098772, 0.00098667, 0.00098566, 0.00098467,       0.00098369, 0.0009827 , 0.00098169, 0.00098066, 0.0009796 ,       0.00097852, 0.00097742, 0.00097628, 0.00097512, 0.00097392,       0.00097364, 0.00303546, 0.12437108, 0.24562915"
891,181.pickle,"2.18, 0.13, 11, 0.00098547, 0.00098432, 0.00098315, 0.00098199, 0.00098084,       0.00097968, 0.0009785 , 0.0009773 , 0.00097648, 0.00221038,       0.10886855, 0.23875761, 0.29189866, 0.31377911, 0.32303576,       0.32699773, 0.3287014 , 0.3294355 , 0.32975222"
892,345.pickle,"3.28, 0.21, 15, 0.0009904 , 0.00098955, 0.0009887 , 0.00098786, 0.00098702,       0.00098617, 0.00098531, 0.00098443, 0.00098353, 0.00098263,       0.00241389, 0.14545033, 0.25772498, 0.30063391, 0.31783236,       0.32491892, 0.32786979, 0.32910335, 0.32961983"
893,373.pickle,"1.18, 0.15, 11, 0.00098225, 0.00098105, 0.00097978, 0.00098531, 0.00788615,       0.15659351, 0.25865439, 0.29997715, 0.31717687, 0.32449008,       0.32762633, 0.32897567, 0.32955697, 0.32980757, 0.32991565,       0.3299623 , 0.32998244, 0.32999115, 0.32999493"
894,329.pickle,"1.06, 0.22, 17, 0.00098808, 0.00145263, 0.13526263, 0.25577952, 0.30049575,       0.31801664, 0.32509621, 0.32798857, 0.32917437, 0.32966092,       0.32986056, 0.32994244, 0.32997601, 0.32998978, 0.32999542,       0.32999773, 0.32999868, 0.32999908, 0.32999924"
895,311.pickle,"2.58, 0.18, 8, 0.00098343, 0.00098194, 0.0009805 , 0.00097913, 0.00097779,       0.00097647, 0.00097514, 0.00097379, 0.00097241, 0.00097101,       0.00096958, 0.00096812, 0.00096662, 0.00096509, 0.00096353,       0.00096216, 0.00109993, 0.02054755, 0.17217091"
896,905.pickle,"4.64, 0.21, 10, 0.00099092, 0.00098986, 0.00098884, 0.00098789, 0.000987  ,       0.00098613, 0.00098526, 0.00098438, 0.00098348, 0.00098256,       0.00098162, 0.00098066, 0.00097967, 0.00097866, 0.00097762,       0.00097655, 0.00097545, 0.00097433, 0.00097318"
897,587.pickle,"4.53, 0.16, 5, 0.00098797, 0.00098602, 0.00098449, 0.00098319, 0.00098204,       0.00098098, 0.00097998, 0.00097902, 0.00097806, 0.0009771 ,       0.00097614, 0.00097516, 0.00097415, 0.00097312, 0.00097207,       0.00097098, 0.00096987, 0.00096873, 0.00096756"
898,791.pickle,"3.22, 0.26, 6, 0.00098368, 0.0009818 , 0.00098018, 0.0009787 , 0.00097731,       0.00097597, 0.00097464, 0.00097331, 0.00097197, 0.00097062,       0.00096923, 0.00096782, 0.00096637, 0.0009649 , 0.00096338,       0.00096184, 0.00096025, 0.00095863, 0.00095698"
899,992.pickle,"3.86, 0.17, 10, 0.00098917, 0.00098805, 0.00098696, 0.00098593, 0.00098494,       0.00098396, 0.00098298, 0.00098199, 0.00098098, 0.00097994,       0.00097888, 0.0009778 , 0.00097668, 0.00097554, 0.00097437,       0.00097317, 0.00097194, 0.00097068, 0.00096939"
900,989.pickle,"2.6, 0.12, 5, 0.00097788, 0.00097539, 0.00097337, 0.00097156, 0.00096985,       0.0009682 , 0.00096658, 0.00096494, 0.0009633 , 0.00096164,       0.00095994, 0.00095822, 0.00095645, 0.00095465, 0.00095282,       0.00095093, 0.00094902, 0.00094706, 0.00094506"
901,743.pickle,"3.69, 0.17, 15, 0.000991  , 0.00099017, 0.00098934, 0.00098853, 0.00098772,       0.00098691, 0.00098609, 0.00098524, 0.00098438, 0.00098349,       0.00098257, 0.00098584, 0.03771493, 0.21003369, 0.28225711,       0.31039975, 0.3218484 , 0.32659084, 0.3285685 "
902,169.pickle,"2.16, 0.24, 7, 0.00097963, 0.00097789, 0.00097624, 0.00097466, 0.00097311,       0.00097157, 0.00097002, 0.00096845, 0.00096686, 0.00096524,       0.00096359, 0.0009619 , 0.00096018, 0.00095842, 0.00095704,       0.00105977, 0.00998437, 0.13479328, 0.24356041"
903,569.pickle,"3.47, 0.2, 16, 0.00099104, 0.00099025, 0.00098944, 0.00098865, 0.00098786,       0.00098706, 0.00098624, 0.00098541, 0.00098455, 0.00098383,       0.00665909, 0.17662076, 0.26996313, 0.30560148, 0.31991702,       0.32580514, 0.32824837, 0.32926545, 0.32968941"
904,579.pickle,"3.64, 0.27, 12, 0.00098969, 0.0009887 , 0.00098771, 0.00098677, 0.00098585,       0.00098493, 0.00098401, 0.00098306, 0.00098209, 0.0009811 ,       0.00098008, 0.00097904, 0.00097797, 0.00097687, 0.00097582,       0.00165248, 0.10794512, 0.24022115, 0.29299502"
905,541.pickle,"3.63, 0.23, 14, 0.00099054, 0.00098966, 0.00098878, 0.00098792, 0.00098708,       0.00098624, 0.00098538, 0.0009845 , 0.00098359, 0.00098267,       0.00098172, 0.00098075, 0.00101203, 0.0644273 , 0.22316293,       0.28696399, 0.31218778, 0.32254394, 0.32686269"
906,741.pickle,"4.84, 0.19, 16, 0.00099271, 0.00099196, 0.00099122, 0.00099051, 0.00098981,       0.00098911, 0.0009884 , 0.00098767, 0.00098692, 0.00098615,       0.00098536, 0.00098455, 0.00098372, 0.00098286, 0.0009828 ,       0.02348672, 0.2019331 , 0.27958361, 0.3094583 "
907,580.pickle,"4.82, 0.24, 10, 0.00099126, 0.00099021, 0.00098921, 0.00098829, 0.00098741,       0.00098656, 0.00098571, 0.00098485, 0.00098398, 0.00098309,       0.00098218, 0.00098124, 0.00098028, 0.00097929, 0.00097827,       0.00097723, 0.00097617, 0.00097507, 0.00097395"
908,576.pickle,"4.6, 0.27, 17, 0.00099269, 0.00099196, 0.00099124, 0.00099054, 0.00098985,       0.00098916, 0.00098845, 0.00098772, 0.00098698, 0.00098621,       0.00098542, 0.00098461, 0.0009839 , 0.01263522, 0.19300911,       0.27661125, 0.30839532, 0.32111955, 0.32632607"
909,399.pickle,"2.31, 0.14, 12, 0.00098671, 0.00098566, 0.00098457, 0.0009835 , 0.00098243,       0.00098135, 0.00098025, 0.00097913, 0.00098426, 0.01242771,       0.17568148, 0.26724218, 0.30375887, 0.31886697, 0.32524766,       0.32796443, 0.32912492, 0.32962138, 0.32983398"
910,567.pickle,"4.31, 0.2, 10, 0.00099021, 0.00098912, 0.00098807, 0.00098709, 0.00098616,       0.00098524, 0.00098433, 0.0009834 , 0.00098246, 0.00098149,       0.0009805 , 0.00097949, 0.00097845, 0.00097738, 0.00097629,       0.00097516, 0.00097401, 0.00097283, 0.00097162"
911,599.pickle,"2.8, 0.16, 12, 0.00098788, 0.00098685, 0.00098581, 0.00098478, 0.00098377,       0.00098275, 0.00098172, 0.00098067, 0.00097959, 0.00097848,       0.00097755, 0.0021289 , 0.11698475, 0.24362786, 0.29425373,       0.31490873, 0.32357454, 0.32725238, 0.3288203 "
912,917.pickle,"4.6, 0.28, 6, 0.00098916, 0.00098759, 0.00098625, 0.00098506, 0.00098398,       0.00098297, 0.000982  , 0.00098104, 0.00098009, 0.00097912,       0.00097814, 0.00097713, 0.00097611, 0.00097505, 0.00097397,       0.00097286, 0.00097173, 0.00097056, 0.00096936"
913,121.pickle,"1.59, 0.14, 8, 0.00097859, 0.00097702, 0.00097544, 0.00097388, 0.00097233,       0.00097076, 0.00096918, 0.00096758, 0.00096865, 0.00211327,       0.06589754, 0.21020304, 0.27812662, 0.30717529, 0.31986485,       0.32547868, 0.32797656, 0.32909129, 0.32958974"
914,939.pickle,"4.35, 0.18, 16, 0.00099215, 0.00099139, 0.00099062, 0.00098988, 0.00098915,       0.00098842, 0.00098767, 0.00098691, 0.00098612, 0.00098531,       0.00098448, 0.00098363, 0.00098279, 0.00350107, 0.16305053,       0.26503053, 0.30369764, 0.31915344, 0.32549347"
915,192.pickle,"3.23, 0.22, 20, 0.0009921 , 0.00099142, 0.00099073, 0.00099004, 0.00098934,       0.00098863, 0.00098949, 0.06502437, 0.22951097, 0.29076976,       0.31419607, 0.32355777, 0.32736192, 0.32891693, 0.32955389,       0.32981502, 0.32992211, 0.32996606, 0.32998411"
916,390.pickle,"4.38, 0.17, 7, 0.00098907, 0.00098766, 0.00098639, 0.00098523, 0.00098416,       0.00098314, 0.00098214, 0.00098115, 0.00098014, 0.00097912,       0.00097808, 0.00097702, 0.00097593, 0.00097481, 0.00097366,       0.00097248, 0.00097128, 0.00097004, 0.00096878"
917,723.pickle,"4.68, 0.11, 19, 0.00099318, 0.00099252, 0.00099185, 0.00099121, 0.00099056,       0.00098991, 0.00098924, 0.00098856, 0.00098785, 0.00098713,       0.00098638, 0.00106685, 0.12216546, 0.25147252, 0.29890194,       0.31738079, 0.32483125, 0.32787356, 0.32912148"
918,334.pickle,"4.89, 0.12, 11, 0.00099164, 0.00099066, 0.00098972, 0.00098884, 0.00098801,       0.00098719, 0.00098638, 0.00098555, 0.00098471, 0.00098384,       0.00098296, 0.00098205, 0.00098111, 0.00098016, 0.00097917,       0.00097816, 0.00097713, 0.00097606, 0.00097497"
919,170.pickle,"4.43, 0.25, 10, 0.00099045, 0.00098938, 0.00098834, 0.00098737, 0.00098645,       0.00098555, 0.00098465, 0.00098374, 0.00098281, 0.00098187,       0.00098089, 0.0009799 , 0.00097888, 0.00097783, 0.00097675,       0.00097565, 0.00097452, 0.00097336, 0.00097217"
920,778.pickle,"4.6, 0.3, 8, 0.00099017, 0.00098892, 0.00098776, 0.00098671, 0.00098572,       0.00098478, 0.00098385, 0.00098292, 0.00098198, 0.00098102,       0.00098003, 0.00097903, 0.000978  , 0.00097694, 0.00097585,       0.00097474, 0.0009736 , 0.00097243, 0.00097123"
921,459.pickle,"4.78, 0.12, 14, 0.0009922 , 0.00099136, 0.00099055, 0.00098978, 0.00098903,       0.00098828, 0.00098752, 0.00098675, 0.00098595, 0.00098514,       0.00098431, 0.00098345, 0.00098256, 0.00098166, 0.00098073,       0.00097977, 0.00097881, 0.00159872, 0.12394944"
922,581.pickle,"1.65, 0.23, 13, 0.00098602, 0.000985  , 0.00098393, 0.00098286, 0.00098246,       0.00525411, 0.15767197, 0.26093233, 0.3014659 , 0.31801375,       0.32493204, 0.3278511 , 0.32908692, 0.32961081, 0.32983306,       0.32992739, 0.32996745, 0.32998448, 0.32999173"
923,973.pickle,"3.9, 0.11, 17, 0.00099191, 0.00099116, 0.00099041, 0.00098967, 0.00098894,       0.0009882 , 0.00098744, 0.00098666, 0.00098587, 0.00098505,       0.00099182, 0.06382206, 0.22624818, 0.2889399 , 0.31326023,       0.32309496, 0.32713738, 0.32880881, 0.32950142"
924,577.pickle,"2.31, 0.29, 19, 0.00099079, 0.00099006, 0.0009893 , 0.00098854, 0.00100742,       0.09238189, 0.23983571, 0.29444825, 0.31559378, 0.32410293,       0.32757696, 0.32900249, 0.32958843, 0.32982942, 0.32992856,       0.32996936, 0.32998616, 0.32999308, 0.32999594"
925,347.pickle,"2.29, 0.18, 7, 0.00098031, 0.0009786 , 0.00097697, 0.00097542, 0.0009739 ,       0.00097239, 0.00097088, 0.00096935, 0.0009678 , 0.00096622,       0.00096461, 0.00096296, 0.00096128, 0.00095956, 0.0009578 ,       0.00095631, 0.00101879, 0.00696509, 0.11575832"
926,196.pickle,"2.69, 0.24, 6, 0.00098078, 0.0009788 , 0.00097706, 0.00097545, 0.00097392,       0.00097241, 0.00097092, 0.00096942, 0.0009679 , 0.00096636,       0.00096479, 0.00096319, 0.00096155, 0.00095988, 0.00095817,       0.00095642, 0.00095463, 0.00095281, 0.00095095"
927,182.pickle,"3.91, 0.17, 9, 0.00098878, 0.00098756, 0.0009864 , 0.00098531, 0.00098428,       0.00098326, 0.00098225, 0.00098123, 0.00098019, 0.00097913,       0.00097804, 0.00097692, 0.00097578, 0.00097461, 0.00097341,       0.00097218, 0.00097092, 0.00096963, 0.00096831"
928,589.pickle,"3.15, 0.18, 9, 0.00098658, 0.0009853 , 0.00098405, 0.00098286, 0.00098171,       0.00098057, 0.00097943, 0.00097827, 0.00097709, 0.00097589,       0.00097465, 0.00097339, 0.0009721 , 0.00097077, 0.00096942,       0.00096803, 0.00096662, 0.00096641, 0.00215701"
929,595.pickle,"4.08, 0.16, 20, 0.00099288, 0.00099222, 0.00099156, 0.00099091, 0.00099025,       0.00098959, 0.0009889 , 0.0009882 , 0.00098749, 0.00904807,       0.19297791, 0.27743707, 0.30898508, 0.32145933, 0.32650707,       0.32856669, 0.32940955, 0.32975487, 0.32989643"
930,386.pickle,"4.47, 0.12, 20, 0.00099319, 0.00099255, 0.0009919 , 0.00099126, 0.00099063,       0.00098998, 0.00098932, 0.00098864, 0.00098794, 0.00098722,       0.00485325, 0.1820456 , 0.27344871, 0.30742453, 0.32082699,       0.32624724, 0.32845913, 0.32936462, 0.32973578"
931,591.pickle,"4.86, 0.14, 20, 0.00099351, 0.00099288, 0.00099225, 0.00099163, 0.00099101,       0.00099038, 0.00098974, 0.00098908, 0.0009884 , 0.00098771,       0.00098699, 0.00295034, 0.17265016, 0.27011112, 0.30614574,       0.32031763, 0.32604116, 0.32837498, 0.32932988"
932,376.pickle,"4.48, 0.29, 13, 0.00099149, 0.0009906 , 0.00098973, 0.0009889 , 0.00098809,       0.00098729, 0.00098648, 0.00098566, 0.00098481, 0.00098395,       0.00098306, 0.00098214, 0.00098121, 0.00098024, 0.00097926,       0.00097824, 0.0009772 , 0.00102035, 0.05644018"
933,975.pickle,"3.09, 0.18, 7, 0.00098439, 0.00098277, 0.00098128, 0.00097989, 0.00097856,       0.00097727, 0.00097598, 0.00097468, 0.00097337, 0.00097203,       0.00097066, 0.00096927, 0.00096784, 0.00096638, 0.00096488,       0.00096335, 0.00096179, 0.00096019, 0.00095855"
934,789.pickle,"4.18, 0.16, 16, 0.00099196, 0.00099119, 0.00099042, 0.00098967, 0.00098893,       0.00098818, 0.00098742, 0.00098664, 0.00098585, 0.00098503,       0.00098418, 0.00098332, 0.00102246, 0.08828914, 0.23618212,       0.29253139, 0.31463542, 0.32363295, 0.32734848"
935,935.pickle,"4.75, 0.14, 5, 0.00098864, 0.00098676, 0.00098528, 0.00098403, 0.00098292,       0.00098192, 0.00098097, 0.00098005, 0.00097916, 0.00097825,       0.00097735, 0.00097642, 0.00097548, 0.00097452, 0.00097352,       0.00097251, 0.00097147, 0.0009704 , 0.0009693 "
936,781.pickle,"3.74, 0.2, 16, 0.00099141, 0.00099062, 0.00098983, 0.00098906, 0.00098829,       0.00098751, 0.00098671, 0.0009859 , 0.00098507, 0.00098421,       0.00098353, 0.00983251, 0.18549935, 0.27337638, 0.30697846,       0.32048978, 0.32604589, 0.32834965, 0.32930779"
937,931.pickle,"4.67, 0.25, 8, 0.00099034, 0.0009891 , 0.00098795, 0.00098691, 0.00098593,       0.000985  , 0.00098408, 0.00098316, 0.00098223, 0.00098128,       0.00098031, 0.00097932, 0.0009783 , 0.00097726, 0.00097618,       0.00097508, 0.00097396, 0.0009728 , 0.00097161"
938,739.pickle,"3.95, 0.23, 12, 0.00099025, 0.00098928, 0.00098832, 0.0009874 , 0.00098651,       0.00098563, 0.00098473, 0.00098382, 0.00098289, 0.00098194,       0.00098096, 0.00097995, 0.00097892, 0.00097787, 0.00097678,       0.00097567, 0.00098365, 0.01831074, 0.18651526"
939,152.pickle,"4.64, 0.16, 15, 0.00099226, 0.00099147, 0.00099068, 0.00098993, 0.0009892 ,       0.00098846, 0.00098771, 0.00098695, 0.00098617, 0.00098536,       0.00098454, 0.00098369, 0.00098281, 0.00098192, 0.000981  ,       0.00131363, 0.11994374, 0.24816156, 0.2969621 "
940,293.pickle,"4.64, 0.19, 10, 0.00099092, 0.00098986, 0.00098884, 0.00098789, 0.000987  ,       0.00098613, 0.00098526, 0.00098438, 0.00098348, 0.00098256,       0.00098162, 0.00098066, 0.00097967, 0.00097866, 0.00097762,       0.00097655, 0.00097545, 0.00097433, 0.00097318"
941,993.pickle,"1.81, 0.29, 6, 0.00097452, 0.00097241, 0.00097049, 0.00096865, 0.00096683,       0.00096503, 0.00096322, 0.00096138, 0.00095952, 0.00095763,       0.00095569, 0.00095373, 0.00095173, 0.00094993, 0.00097064,       0.00262553, 0.03916794, 0.17867621, 0.26122678"
942,155.pickle,"3.66, 0.26, 8, 0.00098747, 0.0009861 , 0.00098481, 0.00098362, 0.00098248,       0.00098138, 0.00098027, 0.00097917, 0.00097804, 0.00097689,       0.00097572, 0.00097452, 0.00097329, 0.00097202, 0.00097073,       0.00096941, 0.00096806, 0.00096667, 0.00096525"
943,775.pickle,"3.91, 0.2, 15, 0.00099129, 0.00099047, 0.00098965, 0.00098885, 0.00098806,       0.00098727, 0.00098646, 0.00098564, 0.00098479, 0.00098392,       0.00098303, 0.00098211, 0.00101103, 0.06933908, 0.22657933,       0.28855024, 0.31292471, 0.32288642, 0.32702117"
944,353.pickle,"2.53, 0.22, 12, 0.0009873 , 0.00098625, 0.00098518, 0.00098413, 0.00098309,       0.00098204, 0.00098098, 0.00097989, 0.00097878, 0.00098007,       0.00930668, 0.17073394, 0.26551591, 0.30312556, 0.31862779,       0.32515665, 0.32792971, 0.32911147, 0.32961587"
945,941.pickle,"3.2, 0.21, 10, 0.0009875 , 0.00098632, 0.00098516, 0.00098406, 0.00098298,       0.00098191, 0.00098083, 0.00097974, 0.00097862, 0.00097748,       0.00097631, 0.00097511, 0.00097388, 0.00097262, 0.00097134,       0.00097017, 0.00131078, 0.06518228, 0.21625114"
946,384.pickle,"4.01, 0.23, 14, 0.00099113, 0.00099026, 0.00098941, 0.00098858, 0.00098777,       0.00098696, 0.00098613, 0.00098529, 0.00098443, 0.00098354,       0.00098263, 0.0009817 , 0.00098074, 0.00097982, 0.003106  ,       0.15158513, 0.25964809, 0.30125926, 0.31803744"
947,963.pickle,"4.56, 0.18, 10, 0.00099077, 0.00098969, 0.00098866, 0.00098771, 0.00098681,       0.00098593, 0.00098505, 0.00098416, 0.00098325, 0.00098232,       0.00098137, 0.0009804 , 0.0009794 , 0.00097837, 0.00097732,       0.00097624, 0.00097513, 0.00097399, 0.00097283"
948,397.pickle,"2.51, 0.16, 12, 0.00098726, 0.00098621, 0.00098514, 0.00098408, 0.00098304,       0.00098199, 0.00098092, 0.00097983, 0.00097871, 0.00098351,       0.01654048, 0.18439762, 0.27090219, 0.30531989, 0.31954803,       0.32554719, 0.32809624, 0.32918265, 0.32964637"
949,725.pickle,"3.58, 0.22, 18, 0.00099187, 0.00099114, 0.00099041, 0.00098969, 0.00098896,       0.00098822, 0.00098747, 0.00098669, 0.00098613, 0.0246313 ,       0.20583582, 0.28159985, 0.31044318, 0.32198417, 0.32669595,       0.32863367, 0.32943264, 0.32976243, 0.32989865"
950,933.pickle,"2.76, 0.2, 6, 0.00098117, 0.0009792 , 0.00097748, 0.00097589, 0.00097437,       0.00097289, 0.00097142, 0.00096995, 0.00096845, 0.00096694,       0.00096539, 0.00096381, 0.0009622 , 0.00096055, 0.00095887,       0.00095714, 0.00095538, 0.00095359, 0.00095175"
951,107.pickle,"3.41, 0.2, 11, 0.00098864, 0.00098757, 0.00098651, 0.00098548, 0.00098449,       0.0009835 , 0.0009825 , 0.00098148, 0.00098044, 0.00097938,       0.00097829, 0.00097717, 0.00097603, 0.00097485, 0.00097365,       0.00099118, 0.01831414, 0.18257318, 0.2694374 "
952,701.pickle,"4.68, 0.22, 12, 0.00099155, 0.00099062, 0.00098971, 0.00098886, 0.00098804,       0.00098723, 0.00098642, 0.00098559, 0.00098475, 0.00098388,       0.00098299, 0.00098208, 0.00098114, 0.00098018, 0.00097919,       0.00097817, 0.00097713, 0.00097606, 0.00097497"
953,955.pickle,"4.38, 0.29, 11, 0.0009907 , 0.00098969, 0.00098871, 0.00098779, 0.0009869 ,       0.00098603, 0.00098515, 0.00098427, 0.00098336, 0.00098243,       0.00098148, 0.0009805 , 0.0009795 , 0.00097847, 0.00097741,       0.00097633, 0.00097522, 0.00097408, 0.00097291"
